source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Mast,Dendritic,ADM,ADRB2,2.8097117,1.0,7.89188,-0.8867638847427994,-3.468341050341596,0.0072323163,0.39944646,1.0,1.0
Mast,Dendritic,ADO,ADORA1,3.0203621,1.0,8.83894,-0.3430279864133341,-0.8692572142158048,0.013595029,0.4131143,1.0,1.0
Dendritic,T cell,C4A,CD46,3.639329,1.0,9.651811,-0.5086196953786659,-1.1345748556234536,0.011841905,0.42381874,1.0,1.0
Dendritic,T cell,BMP8A,TGFBR2,3.4152312,1.0,8.4513645,-0.5848326442848738,-2.255089080315706,0.009178536,0.40768945,1.0,1.0
Mast,Dendritic,ADAM15,ITGA9,3.0199125,1.0,8.19929,-0.6359450174316006,-3.253435827073479,0.008665036,0.40403864,1.0,1.0
B cell,Macrophage,POMC,VIPR1,2.6719694,0.216,7.091897,-0.07210041070659887,-0.29049572535912316,0.015722968,0.38669816,0.48895022577663677,1.0
Dendritic,T cell,C1QA,CD33,2.6578846,1.0,6.4130154,-0.526451447781314,-4.977718561962444,0.007939066,0.37483627,1.0,1.0
Dendritic,T cell,C1QB,LRP1,2.9689484,1.0,8.81443,-0.7202536947599494,-6.8356748395599904,0.006227774,0.41277772,1.0,1.0
B cell,Macrophage,PDCD1LG2,PDCD2,3.299492,1.0,9.403997,-0.5833133941503895,-1.725901721320231,0.009522639,0.42064607,1.0,1.0
B cell,Macrophage,NTN1,NEO1,2.6666179,1.0,6.55228,-0.6805037205616157,-3.1609851411739163,0.007805835,0.37735677,1.0,1.0
Endothelial,Dendritic,GDF11,ACVR1B_ACVR2A,3.4155223,1.0,11.314972,-0.32148455236088136,-1.6179745078723893,0.010743006,0.44333798,1.0,1.0
Endothelial,Dendritic,GDF11,ACVR2A_TGFBR1,3.435151,0.012,11.472309,0.1194514359395503,-0.2478413981590033,0.015659884,0.44504267,0.3934109750625605,1.0
Endothelial,Dendritic,GDF11,ANTXR1,3.4115224,1.0,11.282911,0.014730631831233798,-2.355076488466756,0.012265604,0.44298786,1.0,1.0
Macrophage,B cell,EPGN,EGFR,3.0290833,1.0,9.16225,0.04021518851331335,-2.303064390954613,0.014599797,0.41747603,1.0,1.0
Dendritic,T cell,BMP7,ACVR1B,3.0458484,1.0,9.261397,-0.7750241561260895,-2.614612453309506,0.008747156,0.41878533,1.0,1.0
B cell,Mast,WNT4,FZD3_LRP5,2.699071,1.0,7.2694316,-0.2686040522371467,-1.201720822760966,0.012682865,0.38963416,1.0,1.0
Mast,Malignant,FAM3C,CLEC2D,3.415281,1.0,11.534989,-0.7105104073356662,-2.094257142059156,0.010605351,0.44571564,1.0,1.0
Endothelial,Dendritic,EFNB2,EPHB3,4.0889053,0.0,10.77343,0.06986393180823813,-0.9074032918483517,0.010956036,0.43729496,0.839231844270611,1.0
Endothelial,Dendritic,EGF,AXL,3.376489,0.0,8.647275,-0.04642433034933349,-0.8327700522160857,0.016388016,0.4104593,0.24539996946982384,1.0
Endothelial,Dendritic,EGF,LDLR,2.9275713,1.0,7.1055565,-0.7120378932465333,-1.7830563307779568,0.010479049,0.38692638,1.0,1.0
Endothelial,Dendritic,EGF,NRP1,3.5182621,0.0,9.134167,-0.050017763427704615,-0.7232158544421035,0.016268764,0.4171028,0.25036943118082927,1.0
Dendritic,T cell,BMP7,ACVR1_ACVR2A,2.7270913,1.0,7.399748,-0.6508923189192977,-1.810444509062409,0.010047837,0.39174902,1.0,1.0
B cell,Mast,WNT10A,FZD5_LRP5,3.2513347,1.0,10.500723,-0.48060524314122377,-1.7063021529005757,0.011718644,0.43414307,1.0,1.0
B cell,Mast,WNT10A,FZD7_LRP5,3.4668512,1.0,12.016565,-0.3655386578194211,-2.273751574566906,0.011792809,0.45077345,1.0,1.0
Dendritic,T cell,BMP7,BMPR1A_BMPR2,3.0215583,1.0,9.1195345,-0.5306918714655968,-1.8655873938194754,0.010650893,0.41690788,1.0,1.0
Dendritic,T cell,BMP7,ENG,2.6232598,1.0,6.793337,-0.6836010288840855,-3.8692122542355576,0.0074397405,0.3816105,1.0,1.0
Macrophage,Fibroblast,SAA1,CD36,3.226818,1.0,10.401498,-0.0723189245289462,-2.4376774667894003,0.014105959,0.43297723,1.0,1.0
Macrophage,Fibroblast,SOCS2,EPOR,3.521559,0.0,12.301102,0.4120631789682719,0.04220427702540919,0.019237978,0.45367208,0.02113403294930672,1.0
Dendritic,T cell,BMP8A,TGFBR1,3.1788502,1.0,7.684117,-0.9556885261267167,-2.6090596295756194,0.00784376,0.39625084,1.0,1.0
Dendritic,T cell,BMP2,GPC1,2.87202,1.0,7.702879,-0.7169108101126236,-3.8723520202348247,0.007348245,0.39654255,1.0,1.0
Endothelial,Dendritic,FARP2,PLXNA2,3.4040449,1.0,8.423843,-0.4963820972352475,-2.9719982005768473,0.0067030336,0.4072957,1.0,1.0
Mast,Malignant,GDF15,RET,3.199442,0.0,10.224052,0.2971648105750513,-0.5415658403245383,0.017864773,0.43086624,0.040682677134431494,1.0
B cell,Mast,WNT4,FZD5_LRP5,2.7801318,1.0,7.686791,-0.5819006309808881,-1.6997789658723312,0.010692899,0.39629245,1.0,1.0
B cell,Mast,WNT2B,FZD2_LRP5,2.8054483,1.0,7.4966245,-0.7891267119734583,-2.381771251406626,0.008987979,0.39329973,1.0,1.0
B cell,Mast,WNT2B,FZD5_LRP5,2.589932,1.0,6.550955,-0.9041932972952609,-1.8143218297402959,0.008931454,0.37733302,1.0,1.0
B cell,Mast,WNT2B,FZD7_LRP5,2.8054483,1.0,7.4966245,-0.7891267119734583,-2.381771251406626,0.008987979,0.39329973,1.0,1.0
Dendritic,T cell,BMP7,ACVR1_BMPR2,3.3139286,1.0,10.827076,-0.7235328065859877,-2.7688640725581393,0.0094666025,0.43790615,1.0,1.0
Dendritic,T cell,BMP7,ACVR2A_BMPR1A,2.7270913,1.0,7.399748,-0.6508923189192977,-1.810444509062409,0.010047837,0.39174902,1.0,1.0
Macrophage,B cell,GDF11,ACVR1B_ACVR2A,2.590538,1.0,6.542223,-1.0054451993597993,-1.6422849326198277,0.008930238,0.3771763,1.0,1.0
Macrophage,B cell,GDF11,ACVR2A_TGFBR1,2.590538,1.0,6.542223,-1.0054451993597993,-1.6422849326198277,0.008930238,0.3771763,1.0,1.0
Macrophage,B cell,EFNB2,EPHB2,2.6131363,1.0,6.727648,-0.638770862011329,-3.4270669804458582,0.0077440543,0.38046467,1.0,1.0
Macrophage,B cell,EFNA3,EPHA2,2.595089,1.0,6.7105765,-0.7930331204553831,-2.8758065005536415,0.007955758,0.38016528,1.0,1.0
B cell,Macrophage,NECTIN3,PVR,3.5688572,0.0,9.325568,-0.06632846083224253,-0.8891256765955695,0.0139067415,0.4196259,0.27015096169151387,1.0
B cell,Macrophage,NECTIN3,TIGIT,3.126645,1.0,7.8026595,-0.2919850431795119,-2.361203075055381,0.011804387,0.3980835,1.0,1.0
B cell,Macrophage,NELL2,ROBO3,2.956345,1.0,8.738075,-0.0905542258745323,-1.8060159204131288,0.013862042,0.41172367,1.0,1.0
B cell,Macrophage,NTN1,ADORA2B,3.003592,1.0,7.84575,-0.16897810230191584,-2.1628801719649156,0.011164475,0.3987435,1.0,1.0
Macrophage,B cell,FASLG,TNFRSF10B,2.9210644,1.0,8.112522,-0.8827069259653735,-2.3169969567445334,0.009328034,0.40275842,1.0,1.0
Endothelial,Dendritic,GDF11,BMPR1A,3.199022,1.0,9.579582,-0.2824060325016762,-1.2189831302527652,0.011247136,0.42290184,1.0,1.0
Mast,Malignant,FN1,MAG,2.8699632,1.0,6.787338,-0.5363228515440783,-3.6224114485145478,0.010400456,0.3815063,1.0,1.0
Mast,Malignant,FARP2,PLXNA4,3.3929367,1.0,9.137755,-0.4770505965574227,-1.710269279141491,0.009619547,0.41715053,1.0,1.0
Mast,Malignant,EPO,CRLF3,3.1809812,0.0,7.8617153,-0.11258409585791002,-0.05841049023231726,0.015200843,0.3989872,0.3305272884171015,1.0
Macrophage,B cell,FST,BMPR2,3.1838498,1.0,10.045099,-0.7424113191264989,-3.3151056715024914,0.00902176,0.42870253,1.0,1.0
Macrophage,B cell,GDF15,TGFBR2,3.3463497,1.0,10.632619,-0.6449683867658027,-1.759135327967662,0.011026269,0.43567693,1.0,1.0
Macrophage,B cell,FSTL1,DIP2A,3.4307861,1.0,11.77029,-1.1220623278988822,-3.7749295096999806,0.008969128,0.44821143,1.0,1.0
Mast,Malignant,HEBP1,ADRA2A,2.7544508,1.0,6.5810738,-0.46975771413845285,-1.7952006880388585,0.010340856,0.37787202,1.0,1.0
Mast,Malignant,HEBP1,FPR3,2.9388185,1.0,7.966562,-0.44972243142234586,-3.680298986549535,0.00908676,0.4005767,1.0,1.0
Macrophage,B cell,HEBP1,ADRA2A,3.2512164,0.656,8.3445215,-0.06368772423085367,-1.0292018757878079,0.0131117655,0.40615425,0.5793113692918638,1.0
Macrophage,B cell,HEBP1,FPR3,3.271102,1.0,8.533162,-0.12830195439809294,-3.1524769605425362,0.0097330315,0.408853,1.0,1.0
Macrophage,B cell,GDF11,BMPR1A,2.8999183,1.0,8.399263,-0.825050763458524,-1.6604861737173229,0.009861354,0.40694308,1.0,1.0
Macrophage,B cell,GDF11,BMPR2,3.244031,1.0,10.464782,-0.9523201798208206,-2.377026656414078,0.009198037,0.433722,1.0,1.0
Macrophage,B cell,FARP2,PLXNA4,3.5174644,1.0,8.800065,-0.30666813186981734,-1.5147659513551734,0.009264051,0.41258007,1.0,1.0
Macrophage,B cell,FASLG,FAS,2.682516,1.0,7.028122,-0.7415571373982894,-1.8620103491207654,0.010137406,0.38562754,1.0,1.0
Macrophage,B cell,EPO,CRLF3,2.7870305,1.0,6.671022,-0.7435302498150758,-0.45263174057540345,0.012898604,0.379469,1.0,1.0
B cell,Mast,WNT2B,FZD1_LRP5,2.8054483,1.0,7.4966245,-0.7891267119734583,-2.381771251406626,0.008987979,0.39329973,1.0,1.0
B cell,Macrophage,NTN1,UNC5B,3.6308742,1.0,10.253562,-0.3184947190637203,-2.7258570515147325,0.010280367,0.4312197,1.0,1.0
B cell,Macrophage,PCSK9,LDLR,3.870718,1.0,10.169779,-0.21305889505751688,-1.6958645596365483,0.010353058,0.4302138,1.0,1.0
B cell,Macrophage,PCSK9,SORT1,4.0116396,0.0,10.64241,0.06875944099750436,-0.8720780298641813,0.012178896,0.4357901,0.5120261632819791,1.0
B cell,Macrophage,NECTIN3,NECTIN1,3.7783484,1.0,10.047023,-0.423252548915648,-1.9899710043005403,0.010610523,0.428726,1.0,1.0
B cell,Macrophage,PAM,DPP4,3.0989137,1.0,9.594105,-0.5185895446139295,-2.9508052327042664,0.009351878,0.4230867,1.0,1.0
B cell,Macrophage,PCSK1N,GPR171,3.1501784,0.0,8.974477,0.2828843563441341,0.0001958443262028986,0.019339927,0.41496027,0.0428399124195455,1.0
Mast,B cell,ZP3,EGFR,2.8821325,1.0,8.305631,-0.3194742724042502,-2.4999264837901105,0.011204135,0.40559104,1.0,1.0
Mast,B cell,ZP3,MERTK,2.7870631,1.0,7.7638063,-0.25913707092195165,-1.4167600575363575,0.012517337,0.3974856,1.0,1.0
Dendritic,T cell,BMP1,BMPR2,3.4102554,1.0,11.541376,-0.8353478952525825,-3.883487826494518,0.008109249,0.44578397,1.0,1.0
Macrophage,Fibroblast,SHANK1,SSTR2,2.6686735,0.0,7.071405,0.5445819620990118,0.2735742000943906,0.019919446,0.38635507,0.02113403294930672,1.0
Mast,B cell,TXLNA,STX1A,3.5833182,1.0,10.244578,-0.9341369386535705,-1.6327085807329933,0.009313111,0.43111217,1.0,1.0
Mast,Malignant,HLA-DQB1,CD4,3.4857259,1.0,11.724513,-1.1226844039973916,-5.877238002970431,0.0055344016,0.4477296,1.0,1.0
Macrophage,B cell,CXCL2,DPP4,3.4371374,0.0,9.439364,0.23225498724917626,0.013834599726335384,0.01535544,0.42110354,0.11819809745405609,1.0
Macrophage,B cell,CXCL1,ADRA2A,3.6192384,0.0,9.639425,0.24359471886705625,-0.739649557669096,0.018231593,0.42366195,0.06351334595132824,1.0
Mast,B cell,WNT5A,FZD3,2.5374281,1.0,6.4127817,-0.5754562450331269,-2.970047771614473,0.0099134175,0.37483197,1.0,1.0
Mast,B cell,WNT5A,FZD5,2.7439806,1.0,7.527309,-0.6864548054202406,-3.2015325328854347,0.00927791,0.3937872,1.0,1.0
Mast,Dendritic,ADAM10,TREM2,3.1659777,1.0,7.6886587,-0.8442218739421934,-4.035786023123274,0.0071680397,0.39632148,1.0,1.0
Mast,Dendritic,ADAM10,TSPAN10,3.1608622,1.0,7.6406345,-1.1839186031378852,-2.278524558907354,0.007573955,0.39557222,1.0,1.0
B cell,Mast,WNT3A,ATP6AP2,3.7466044,1.0,9.777276,-0.39000230459639396,-1.1040365431581425,0.012318398,0.42539644,1.0,1.0
Mast,B cell,WNT5A,FZD7,2.5738163,1.0,6.6091275,-0.6617182450174407,-3.7585237965055445,0.008291173,0.37837213,1.0,1.0
Mast,B cell,WNT4,FZD1_LRP5,2.662527,1.0,7.0180326,-0.7542434818655595,-2.782061057560547,0.0081467815,0.38545737,1.0,1.0
Mast,B cell,WNT4,FZD3_LRP5,2.6529741,1.0,6.9620705,-0.43170876316544005,-1.3015040618619906,0.012146617,0.38450956,1.0,1.0
Macrophage,B cell,DSC1,DSG3,2.7667875,1.0,7.299585,-0.4519978219664412,-2.877276223034769,0.010761428,0.39012653,1.0,1.0
Macrophage,B cell,EFNA5,EPHB6,2.8520927,1.0,7.977181,-0.3313244478868693,-1.0972501009898448,0.012393581,0.40073666,1.0,1.0
Mast,Dendritic,A2M,LRP1,3.5007262,1.0,12.131253,-0.48639762603848913,-5.432274482114227,0.008697037,0.4519496,1.0,1.0
Mast,B cell,WNT4,NOTCH1,3.3989618,1.0,11.332095,-0.7570618684719624,-2.0642578889875853,0.010589139,0.4435246,1.0,1.0
Mast,B cell,WNT2B,FZD5_LRP5,2.6296146,1.0,6.9140286,-0.8247002298405157,-2.5891742304117864,0.008289483,0.3836905,1.0,1.0
Mast,B cell,WNT3A,ATP6AP2,2.8667426,1.0,6.816932,-1.2209469689661512,-2.1248009152616416,0.008588659,0.3820197,1.0,1.0
Mast,B cell,WNT11,FZD2,2.8537402,1.0,7.441308,0.14453901252176715,-0.9108722448484934,0.013216713,0.3924165,1.0,1.0
Mast,B cell,WNT11,FZD3,3.0344188,0.0,8.775405,0.33613795563208815,0.09819554383405249,0.018275809,0.41224006,0.03109906137952533,1.0
Macrophage,B cell,EFNA3,EPHB6,2.8445525,1.0,7.92819,-0.28393216677375915,-0.897642888873555,0.013093731,0.3999972,1.0,1.0
Macrophage,B cell,EFNA4,EPHA1,2.6959567,1.0,7.162312,-0.5457625981522534,-1.9454163517877678,0.01026397,0.3878704,1.0,1.0
Mast,B cell,WNT11,FZD7,3.070807,0.603,9.044089,0.24987595564777432,-0.6902804810570193,0.015285132,0.41589853,0.5668437500102426,1.0
B cell,Mast,WNT4,FZD7_LRP5,2.9956481,1.0,8.796426,-0.46683404565908543,-2.2672283875386614,0.010760572,0.41252995,1.0,1.0
Mast,B cell,WNT4,FZD5_LRP5,2.7938457,1.0,7.7873025,-0.5815429886776118,-2.5281676681351852,0.009526122,0.39784753,1.0,1.0
Mast,B cell,WNT4,FZD7_LRP5,2.6893623,1.0,7.1752343,-0.5179707631497539,-2.0899800867530622,0.010158929,0.3880844,1.0,1.0
Macrophage,B cell,EFNA4,EPHA2,2.885525,1.0,8.307811,-0.84003110192882,-2.762820181406595,0.008041446,0.40562263,1.0,1.0
Macrophage,B cell,DLL1,NOTCH4,3.2985632,0.625,9.487044,-0.05184984868581283,-1.8632816772128329,0.0136756515,0.42171782,0.5716909985069969,1.0
B cell,Macrophage,MDK,TSPAN1,2.7666533,1.0,7.6225653,-0.43586120214829654,-2.420757086637016,0.010652757,0.3952892,1.0,1.0
Mast,B cell,TNF,TNFRSF21,3.4834075,1.0,11.572518,-0.15084291652141624,-2.2488880992858893,0.01039051,0.4461169,1.0,1.0
Macrophage,B cell,COL4A4,ITGA3_ITGB1,2.7093365,1.0,6.6252017,-0.9065329299198466,-2.9752016627091917,0.008048626,0.37865788,1.0,1.0
Macrophage,B cell,COL6A1,ITGA9_ITGB1,3.902989,0.991,10.129098,-0.3071652212675279,-3.1086396950572333,0.010357523,0.42972258,1.0,1.0
Macrophage,Fibroblast,ST6GAL1,CD22,3.5440207,1.0,10.705528,-0.28726303091302674,-2.0964865645390427,0.011002097,0.4365172,1.0,1.0
Dendritic,T cell,BMP2,ACVR1,2.929334,1.0,7.947421,-0.8472868667768876,-2.835792119842716,0.007715566,0.40028796,1.0,1.0
Dendritic,T cell,BMP2,BMPR1A_BMPR2,2.6281533,1.0,6.6623683,-0.6931981113725478,-2.526970535028224,0.0082010245,0.3793162,1.0,1.0
B cell,Mast,ZG16B,CXCR4,3.1381555,1.0,7.781373,-0.8627471204031514,-2.5533253489831225,0.009285828,0.39775628,1.0,1.0
Mast,B cell,TNFSF13,FAS,3.0218806,1.0,9.126829,-0.6603456658926116,-1.8423218083708668,0.010870578,0.4170051,1.0,1.0
Mast,B cell,TNF,SEMA4C,3.364756,1.0,10.568061,-0.16465632439361166,-1.4706235351736274,0.01161754,0.43492842,1.0,1.0
B cell,Macrophage,MDK,PTPRZ1,3.3976493,1.0,11.339124,-0.19671297300838972,-2.307328064254888,0.012929178,0.44360113,1.0,1.0
B cell,Macrophage,NECTIN2,CD226,3.3193722,1.0,10.176414,0.004465988402099441,-2.138949469792683,0.010640257,0.43029374,1.0,1.0
B cell,Macrophage,NECTIN2,TIGIT,3.466618,1.0,10.883743,-0.46716435917480903,-3.9842600492128515,0.008777747,0.43854874,1.0,1.0
Macrophage,B cell,DSG1,DSC3,3.2845247,1.0,10.7864485,-0.38198435034929495,-3.691453967350129,0.011161149,0.43744355,1.0,1.0
Macrophage,B cell,DSG2,DSC1,3.0958953,0.999,7.640767,-0.22901520546005616,-1.4627176573392189,0.0130679635,0.39557427,0.838104840353362,1.0
Endothelial,Dendritic,GPC3,LRP1,3.0471387,1.0,8.636248,-0.4246156238593913,-3.658143368257962,0.009984929,0.4103049,1.0,1.0
Macrophage,Fibroblast,SEMA6A,PLXNA4,3.017075,0.125,8.856126,0.006989444421613256,-1.1091565180575618,0.015604284,0.4133498,0.4654533611963179,1.0
Dendritic,T cell,BMP1,BMPR1A,3.117885,1.0,9.721182,-0.6425069601321916,-2.980211147755854,0.009123732,0.4246934,1.0,1.0
B cell,Mast,WNT5A,FZD1,3.4012134,1.0,9.570427,-0.24137315283509192,-3.169104665134947,0.0098437825,0.4227852,1.0,1.0
B cell,Mast,WNT5A,FZD2,3.0862412,1.0,8.318243,-0.08636461823838859,-2.824950432962321,0.0109666325,0.40577394,1.0,1.0
B cell,Mast,WNT3A,RYK,3.157315,1.0,7.7941008,-0.2465865306924587,-1.0015901804583558,0.012949073,0.39795205,1.0,1.0
Mast,B cell,WNT11,FZD5,3.2409713,0.0,10.30055,0.2251393952449744,-0.13328921743690936,0.017104223,0.4317805,0.060598093146866136,1.0
Mast,B cell,TNF,CELSR2,3.5174127,1.0,11.860394,0.0014727859543119948,-1.4438208322988495,0.013346116,0.44915465,1.0,1.0
Mast,B cell,VEGFB,RET,3.8623655,1.0,10.063478,-0.35967331787341045,-1.79311879503278,0.008664942,0.4289264,1.0,1.0
Macrophage,B cell,DCN,EGFR,3.0529778,1.0,9.301537,-0.42220809028142825,-5.213080884568274,0.00973526,0.41931173,1.0,1.0
Macrophage,B cell,DCN,TLR4,2.6569624,1.0,6.7739177,-0.4831903752198461,-4.830627955121903,0.008761574,0.38127276,1.0,1.0
Mast,B cell,TNF,TNFRSF1A,3.3413815,1.0,10.370181,-0.24350499428543348,-2.440351194769032,0.009440969,0.4326071,1.0,1.0
Mast,B cell,WNT4,SMO,2.682795,1.0,7.1367636,-0.32827048129853076,-1.9021329131638494,0.01152777,0.38744628,1.0,1.0
Mast,B cell,WNT5A,ADRB2,2.6161413,1.0,6.8375072,-0.7082798893834794,-3.6021693387739826,0.008564048,0.38237548,1.0,1.0
Mast,B cell,WNT5A,FZD1,2.5469813,1.0,6.464329,-0.8979909637332463,-4.450604767313029,0.006648966,0.37577048,1.0,1.0
Mast,B cell,VCL,ALK,3.8626711,1.0,10.1334505,-0.26385374777905096,-0.8174314061567358,0.013561292,0.42977524,1.0,1.0
Mast,B cell,TNC,SDC1,4.039912,1.0,10.765743,-0.5019190729698623,-5.243024508628002,0.005731082,0.43720713,1.0,1.0
Mast,Malignant,IL1B,IL1R2_IL1RAP,3.4381232,0.964,9.648582,0.21441818381690275,-2.249332461489812,0.012169917,0.42377788,0.7585695544614427,1.0
Mast,Malignant,IL1B,SIGIRR,3.2189083,1.0,8.787369,-0.05476488473590474,-2.659150416241864,0.009758136,0.41240513,1.0,1.0
Macrophage,B cell,CDH1,PTPRM,3.881537,1.0,10.628694,-0.3497095878155605,-2.5744254010092025,0.009522321,0.43563154,1.0,1.0
Mast,Malignant,LAMB3,ITGA9_ITGB1,3.0611854,1.0,9.097745,-0.6537163901459525,-3.645437783840819,0.008763741,0.41661716,1.0,1.0
Endothelial,Dendritic,HLA-G,CD8A,3.3832586,0.049,8.767398,-0.27549927500978144,-2.0720777648739985,0.013561115,0.4121295,0.6162732699362268,1.0
Endothelial,Dendritic,HLA-G,LILRB2,3.799675,0.0,10.221925,0.14393558921543154,-0.39583305693436,0.019160394,0.43084076,0.09621075121984615,1.0
Endothelial,Dendritic,HEBP1,ADRA2A,3.6234758,0.0,10.123686,0.2504901142544698,-0.388853838423862,0.01590737,0.4296571,0.08992539282132239,1.0
Endothelial,Dendritic,HEBP1,FPR3,3.4952147,1.0,8.749439,0.08054446128130782,-2.7361888334877076,0.009979719,0.4118811,1.0,1.0
Macrophage,B cell,COL5A2,DDR1,3.4700933,1.0,12.010246,-0.47689545799339167,-4.793756134457969,0.00959349,0.45070833,1.0,1.0
Mast,Malignant,INSL3,ADRB2,3.484457,0.0,10.589092,0.9249612742409157,0.6915296735422232,0.022986311,0.4351727,0.02113403294930672,1.0
Mast,Malignant,IL1F10,SIGIRR,3.0802422,0.0,7.546721,0.2181714462417968,0.19223017595254488,0.017356135,0.39409465,0.0635253582155943,1.0
Mast,Malignant,IL16,CCR5,3.440462,1.0,10.075523,-0.3382855372940117,-2.7190912611541758,0.0088869,0.4290729,1.0,1.0
Mast,Malignant,HLA-DQA2,CD4,3.2557847,1.0,10.421569,-0.7705963398869712,-4.863111872919667,0.00689404,0.43321392,1.0,1.0
Mast,Malignant,ICAM2,ITGAL_ITGB2,2.532544,1.0,6.4108214,-0.7032265070389693,-3.258691433371748,0.008057295,0.37479612,1.0,1.0
Mast,Malignant,ICAM2,ITGAM_ITGB2,2.9528863,1.0,8.494175,-0.15656859306435447,-1.4165077453270674,0.013854448,0.40829965,1.0,1.0
Mast,Malignant,IL1B,ADRB2,3.3473525,1.0,9.291978,0.12792305634905815,-2.4158287469852175,0.011098361,0.41918656,1.0,1.0
Macrophage,B cell,COL4A6,ITGA3_ITGB1,3.2250934,1.0,10.292328,-0.43284861493639926,-3.014695116163808,0.011213747,0.4316825,1.0,1.0
Macrophage,B cell,COL4A4,CD47,3.4792576,1.0,9.4948225,-1.324949558031898,-1.4609727047322252,0.009938513,0.4218177,1.0,1.0
Macrophage,B cell,EFNB2,EPHB3,2.7692919,1.0,7.642931,-0.7297505265664102,-3.3950067252092424,0.007772476,0.39560813,1.0,1.0
Macrophage,B cell,EFNB2,EPHB6,3.0896614,1.0,9.520732,-0.40196148686507577,-1.9190370964679522,0.011159323,0.42215008,1.0,1.0
Macrophage,B cell,EFNA5,EPHA2,2.6026292,1.0,6.7520432,-0.8404254015684933,-3.0754137126699312,0.007530346,0.38089138,1.0,1.0
Endothelial,Dendritic,HAVCR1,CD300LB,3.244619,0.0,7.9894824,0.5583713434930531,1.0720372502757851,0.025113449,0.40092167,0.02113403294930672,1.0
Macrophage,B cell,COL6A3,ITGA9_ITGB1,3.388216,1.0,8.436795,-0.378558882712689,-3.835982656175907,0.009992926,0.4074812,1.0,1.0
Macrophage,B cell,COL5A1,SDC3,3.2330437,1.0,9.327863,-0.6397765043832104,-5.39269915844096,0.0069347857,0.41965586,1.0,1.0
B cell,Mast,ZP3,MERTK,2.8076224,1.0,7.4069986,-0.480168359091827,-1.438629383931011,0.011942068,0.3918657,1.0,1.0
B cell,Mast,WNT9A,FZD2_LRP5,2.8125877,1.0,7.5454135,-0.5008633263270421,-2.3695940066900567,0.010191592,0.39407396,1.0,1.0
Mast,Malignant,INSL3,VIPR1,3.0221174,0.0,8.519176,0.9951556973419211,0.8320651191633022,0.024645759,0.40865475,0.02113403294930672,1.0
Mast,Malignant,L1CAM,ITGA4_ITGB7,3.0701423,1.0,8.658331,-0.5679610500176584,-2.3712504713991134,0.008166804,0.41061386,1.0,1.0
Mast,Malignant,ICAM3,ITGAL,2.653359,1.0,7.0359,-0.6537388546186327,-2.9444302459906915,0.008245736,0.38575855,1.0,1.0
Mast,Malignant,IRAK4,TLR4,3.4510224,1.0,9.313386,-0.20478211300733334,-1.959587956179877,0.009437208,0.41946673,1.0,1.0
B cell,Macrophage,MAML2,NOTCH4,3.0159066,1.0,8.977893,-0.6411989135716737,-2.0571522561951587,0.011199606,0.4150065,1.0,1.0
B cell,Macrophage,MDK,ALK,3.0182257,0.263,9.104322,0.8363805028181205,-0.6512814793980064,0.01808699,0.41670498,0.4617968389630489,1.0
B cell,T cell,ADAM10,TREM2,2.952575,1.0,7.600295,-1.09457715363497,-4.1964843934408655,0.0070856595,0.39493957,1.0,1.0
B cell,T cell,ADAM10,TSPAN10,2.97412,1.0,7.77307,-1.3108392200859476,-2.3921769687837022,0.007705235,0.39762843,1.0,1.0
B cell,Macrophage,LAMC2,ITGA9_ITGB1,3.2967365,1.0,10.582864,-0.13005183885523824,-3.3695798660813026,0.011125974,0.4351004,1.0,1.0
Endothelial,Dendritic,INHBA,ENG,2.8692193,1.0,8.221741,-0.5154330435554719,-4.8528436307447915,0.0083251055,0.4043679,1.0,1.0
Endothelial,Dendritic,INSL3,ADRB2,2.6489275,1.0,6.97197,0.3645290788099712,-0.700898077001469,0.01513443,0.3846777,0.8439393129184858,1.0
Endothelial,Dendritic,IL16,GRIN2D,3.0564084,1.0,7.375294,-0.7857051256107535,-1.8411346310758425,0.008095894,0.39135474,1.0,1.0
Mast,Malignant,LGALS9,PTPRC,3.5365658,1.0,9.792637,-0.9032975738437938,-4.416274259428773,0.0050896564,0.42558834,1.0,1.0
Macrophage,B cell,COL4A2,ITGA9_ITGB1,3.1172762,1.0,7.5460896,-0.5546599351314012,-4.042028149886451,0.008343759,0.39408466,1.0,1.0
Macrophage,B cell,COL18A1,KDR,3.0068789,1.0,7.293214,-0.4118955035167122,-3.9039542279354356,0.009384468,0.39002264,1.0,1.0
Macrophage,B cell,COL1A2,CD36,3.4367204,1.0,9.51243,-0.4901032550126518,-6.063920106248274,0.007608112,0.42204368,1.0,1.0
Dendritic,T cell,APOE,ABCA1,2.6271796,1.0,6.8916025,-1.221337310591428,-5.926094474271132,0.004357075,0.38330644,1.0,1.0
Dendritic,T cell,APOE,LDLR,3.4133635,1.0,10.861603,-0.8977032686214069,-4.5891967287674955,0.0066069853,0.43829802,1.0,1.0
Dendritic,T cell,APOE,LRP1,2.7394075,1.0,7.4583216,-0.9400130247860989,-6.567091460404823,0.0047938493,0.39268878,1.0,1.0
